county,fips,year,population,total_cases,poor_or_fair_health_raw_value,mean_temp_f,mean_humidity_percent,unemployment_raw_value,gdp,children_in_poverty_raw_value,uninsured_raw_value
BROOME,36007,2018,195334,1503,0.7412642916184514,-0.354107693912791,0.18905678781247684,-0.557504193427834,-0.19840821241243958,0.7973431811247519,-0.6381370613564739
BROOME,36007,2019,193639,2776,0.7412642916184514,-0.38896763078681645,0.8226008170049216,-0.4499629997637133,-0.19719491310174217,0.2615427956066588,-0.9530233354702867
BROOME,36007,2020,191659,47,0.32080052543456095,-0.09022540590249917,0.1459503599831249,-0.8422756256969985,-0.20063886295481492,0.7136243708875498,-0.9711566382980478
BROOME,36007,2021,190488,1233,0.661408222238363,0.04532097626312875,0.13404847577740797,-0.9069632837639715,-0.19744995324209708,0.8810619913619541,-1.0110692376128156
BROOME,36007,2022,189420,3628,1.2045974065390295,0.07589645056439671,0.11318325317629158,1.1480727460569637,-0.19827476390877677,0.6968806088401094,-1.0112865535630013
CATTARAUGUS,36009,2012,79689,108,1.7673113478894569,0.25015702967977377,1.3492844291203692,1.3740177118223955,-0.26252106940751174,0.4122366540336226,1.270583906496794
CATTARAUGUS,36009,2013,79832,35,1.668008887651146,-0.9387419555795944,1.998640629217072,1.1647099987141813,-0.26199125972743703,1.4001186148326072,1.7336150503582872
CATTARAUGUS,36009,2015,78892,87,1.072194126221282,-1.6096496918480285,1.643931844998093,0.8405865500458422,-0.2620378006007628,1.5173249491646894,1.3828375159816637
CATTARAUGUS,36009,2016,78600,105,-0.3511411371945032,-0.12823962562779032,0.8770183113543238,0.21145135684882546,-0.262846919611965,0.6299055606503481,0.9457546744646598
CATTARAUGUS,36009,2017,77922,492,-0.12214826041018782,-0.10930913829738897,2.102966742222654,-0.14162393761399003,-0.26402706242259283,1.0819871359312392,0.31032633355036016
CATTARAUGUS,36009,2018,77677,413,1.1811425096792691,-0.8084553721500602,1.7824010474376342,-0.2955308293704432,-0.2646925103880682,0.14433646127457578,-0.30074590243197746
CATTARAUGUS,36009,2019,77348,447,1.1811425096792691,-0.9233568430845336,2.8465273954852366,-0.11843177437459028,-0.2639666992196633,0.6299055606503481,-0.40420747038345634
CATTARAUGUS,36009,2020,76840,72,0.46668078147707703,-0.5037270329670067,2.0671289312590915,-0.5883497664547352,-0.26615719664227006,0.7973431811247519,-0.6177183510169609
CATTARAUGUS,36009,2021,76117,194,1.5438529613232428,-0.39481008046669863,1.4257954277335727,-0.7438978766185198,-0.2650617609983793,0.31177408174898,-0.6160066761349455
CATTARAUGUS,36009,2022,75863,743,1.5687064274128355,-0.3432017920502415,1.733083251076442,1.5383434025700151,-0.2647444883292211,0.39549289198618215,-0.4787342067206594
CAYUGA,36011,2012,79526,216,-0.11943539663844577,1.0913186391702119,0.06849871493639124,0.9554022856059676,-0.26501699331416806,-0.10681996943703014,1.1471089348003956
CAYUGA,36011,2013,79738,171,0.11227034391761256,0.03149384824608731,0.5930833683926479,0.641440715943646,-0.26396038623914103,0.2280552715117779,1.3631901352690927
CAYUGA,36011,2015,79477,202,-1.1786616391804254,-0.7060177901852573,-0.31550222558447544,0.3591176240197148,-0.26368720829687947,0.428980416081063,0.5873102765817257
CAYUGA,36011,2016,78823,468,-0.8476534383860568,0.571532355399404,-0.2545313098737053,-0.2603822717486141,-0.2646576020626083,0.027130126942493265,0.5849053576448695
CAYUGA,36011,2017,78288,1167,-0.8584379172736778,0.6385241578172475,0.25544613119530574,-0.5656501147296649,-0.26494021208913576,0.11084893717969539,-0.28886999013486353
CAYUGA,36011,2018,77861,780,-0.43344322146509995,0.1397738798907705,-0.3420579638594686,-0.7530961918691657,-0.26494968690085025,-0.15705125557935143,-0.5533412110500876
CAYUGA,36011,2019,77603,689,-0.43344322146509995,-0.17805527174668004,0.5570434388642918,-0.7188190293512413,-0.26408261878756123,0.01038636489505284,-0.9078787250060788
CAYUGA,36011,2020,77145,7,-0.2656177870364009,0.3095057634264148,-0.14685463800988274,-1.044562195292083,-0.2640767437633865,-0.3412326381011961,-1.0563603110015756
CAYUGA,36011,2021,76576,195,0.8002220754893367,0.5355023316731887,-0.7612592513668727,-1.14485902923243,-0.26324020441208174,0.14433646127457578,-1.146697826078296
CAYUGA,36011,2022,76029,1492,1.039093306141845,0.5261544169177602,-0.07650059032815308,0.7476562382760246,-0.2624666132743433,-0.7263391651923254,-1.1465330116860757
CHAUTAUQUA,36013,2012,133503,482,0.5425810049502924,0.65163374884134,1.5230783609745169,1.217036926991235,-0.23811323874626164,0.9647808015991561,1.0545027060280967
CHAUTAUQUA,36013,2013,134368,298,0.4763793647914185,-0.5426240050485707,2.027093202977148,0.7460945724977532,-0.23967142333973837,1.8856877142083788,1.116240191876296
CHAUTAUQUA,36013,2015,133080,369,0.3439760844736709,-1.2760459315960115,1.8734492936103735,0.741844511358084,-0.24195153090380253,1.6512750455442127,0.5772996883345319
CHAUTAUQUA,36013,2016,132053,543,-0.3842419572739401,0.22959831879739534,1.0451450506802675,0.17010314662627327,-0.24290393641369462,1.5340687112121296,0.6727871808763719
CHAUTAUQUA,36013,2017,130779,1418,-0.03379977511879705,0.5062900937901881,1.4257954277335727,-0.18313904457428193,-0.2434076823501579,1.4336061389274872,-0.1869100630516699
CHAUTAUQUA,36013,2018,129504,800,1.035587942535761,-0.20532002903215363,1.222833722005613,-0.3671583201366965,-0.2433146219672306,1.55081247325957,-0.5838375071564368
CHAUTAUQUA,36013,2019,129046,881,1.035587942535761,-0.3782564769840207,2.1314193159827295,-0.20805727433521393,-0.24358117715496794,1.316399804595405,-0.897292144537167
CHAUTAUQUA,36013,2020,127939,34,1.0119179962681086,0.07172293344312496,1.4078454277971078,-0.755828997094592,-0.2474193945394739,1.2326809943582029,-0.9902452885899441
CHAUTAUQUA,36013,2021,126903,272,0.9859792833813098,0.20423555076730227,0.6253296223415177,-0.918630775942691,-0.24581234042672576,0.7973431811247519,-0.9174409787179172
CHAUTAUQUA,36013,2022,126032,1627,1.6018072474922724,0.2221523906682494,1.3100882879895517,1.2784133213387576,-0.24459028198907695,-0.03984492124726844,-0.9429768376144493
CHEMUNG,36015,2012,88331,149,1.8997146282072035,0.720679986332219,-0.33198295492043894,1.0600561421600747,-0.25233497385713677,0.5126992263182651,0.9001589914075993
CHEMUNG,36015,2013,88840,55,2.230722829001573,-0.35566568101991203,0.17198524079084013,0.7460945724977532,-0.25201930346729895,0.763855657029871,0.6840777909389021
CHEMUNG,36015,2015,88506,193,1.4363031470950878,-1.0495537120010623,-0.6721078498978448,0.9273535554993181,-0.25342468402292273,0.9815245636465966,0.29451660434810206
CHEMUNG,36015,2016,87770,595,-0.7483509781477461,0.3219185689551893,-0.8949241715750086,-0.10946841226460106,-0.2544021491813855,1.1657059461684414,0.02394238909371407
CHEMUNG,36015,2017,87071,485,-0.3758773072180628,0.29343025152342495,0.34839121285312774,-0.2902984138754581,-0.2554513430440903,0.5964180365554673,-0.6172775608023765
CHEMUNG,36015,2018,86322,838,0.37505018437071,-0.1938298803612466,-0.7271161619329202,-0.4244198033349039,-0.254909612405872,0.5126992263182651,-1.050915672864
CHEMUNG,36015,2019,85557,1268,0.37505018437071,-0.2904250152752689,0.3977090138236409,-0.46009714026505155,-0.25518833423458204,0.680136846792669,-1.2029056581840325
CHEMUNG,36015,2020,84254,7,-0.07024026933932834,0.029829708539394803,-0.05617953912135826,-0.948383406884055,-0.2569865829976993,0.06061765103737412,-1.3298399324693455
CHEMUNG,36015,2021,83456,632,0.8734979633341122,0.1787235286487035,-0.26808126931768034,-1.182228718444221,-0.2557263369029149,0.11084893717969539,-1.34651271468127
CHEMUNG,36015,2022,82622,2042,1.005992486062408,0.22039965550137458,-0.3875820892504955,1.193642671922137,-0.2558663654336534,0.07736141308481455,-1.3489397171168147
CHENANGO,36017,2012,50620,267,-0.7814517982271829,0.35023528493624057,0.18750977646593658,1.3740177118223955,-0.2738248081931578,0.6633930847452285,1.0853714489521964
CHENANGO,36017,2013,50118,172,-1.0462583588626782,-0.7400987348202749,1.0179751715739287,0.9554022856059676,-0.27302843264348364,1.0652433738837987,1.0853714489521964
CHENANGO,36017,2015,49503,197,-1.5427706600542312,-1.416069925900478,0.024031847097949255,0.32935449106384634,-0.27117443524187956,0.8475744672670732,0.8705402010563538
CHENANGO,36017,2016,49426,493,-0.6159476978299985,0.013731851903303073,-0.5473363032573985,-0.16809768473912112,-0.27026554763832883,0.8308307052196328,0.42716227518671795
CHENANGO,36017,2017,48844,567,-0.2816498117530189,-0.32022149733752536,1.5908203684481068,-0.46937850358356625,-0.2707801677104464,0.6131617986029076,0.0033091656858731592
CHENANGO,36017,2018,48579,553,0.4141181488673429,-0.7441884493332804,0.8757122935549144,-0.7503788544837383,-0.27060539108218,0.36200536789130133,-0.6176139621890145
CHENANGO,36017,2019,47863,613,0.4141181488673429,-0.9050505070640825,1.7786073718581545,-0.559813522055407,-0.2701653197259084,-0.24077006581655355,-1.0334281379644623
CHENANGO,36017,2020,47536,25,-0.07472391775261454,-0.5586149124673591,1.0432559865041995,-0.9436618330263743,-0.2715857296615573,0.44572417812850346,-1.0463160295214802
CHENANGO,36017,2021,47207,187,0.8794532808282937,-0.3659873387032038,0.7163778639049426,-1.0605115843136352,-0.27197728400000803,0.07736141308481455,-1.097300873411333
CHENANGO,36017,2022,46730,867,1.2045974065390295,-0.342228051751478,0.7789735317082918,0.21695774567488382,-0.27066236813481254,-0.6593641170025637,-1.1941150057440733
CLINTON,36019,2012,81618,49,-0.6159476978299985,-1.0442659764331115,0.8637948621218474,1.9496139228699845,-0.2547216436778679,-0.140307493531911,1.4557963640413916
CLINTON,36019,2013,81945,70,-0.21873785687675648,-1.9031353097253967,0.5987738840665245,1.7926331380388243,-0.25418380123746714,0.04387388898993369,0.8692902484834997
CLINTON,36019,2015,81591,149,-0.15253621671788267,-2.6476578888242397,-0.560194381123989,1.1252794081995057,-0.2538678851648002,0.14433646127457578,0.5540224027515276
CLINTON,36019,2016,81632,213,-0.5166452375916877,-1.4707622607233428,-0.16196715141842719,0.11195444466104942,-0.254201330173232,-0.05658868329470886,0.509664846451907
CLINTON,36019,2017,81251,642,-0.2071218721484117,-1.5360348516467224,1.801369434553668,-0.2870284361024181,-0.25460887525930004,0.44572417812850346,-0.13181096828053307
CLINTON,36019,2018,81073,638,0.12651666545307796,-1.8408158701352437,0.36166908429528477,-0.5888913606277881,-0.2554096944636227,-0.2072825417216727,-0.5079530739860773
CLINTON,36019,2019,80980,567,0.12651666545307796,-2.5771590202080747,2.013815336144305,-0.5800730487629832,-0.25565017522588646,-0.3914639242435174,-0.7224123905721764
CLINTON,36019,2020,80695,24,-0.06406903850585069,-1.7013689346758114,0.04960806856639625,-1.093725280504721,-0.25708280521181875,-0.45843897243327864,-0.956355085326565
CLINTON,36019,2021,80485,526,0.7866103926671734,-1.379067757740072,0.08852435499569551,-1.107384555346764,-0.2565238340481133,-0.475182734480719,-1.0605729776090502
CLINTON,36019,2022,79778,1596,1.072194126221282,-1.6299035084660047,0.9003711917355105,0.7810613673015193,-0.2559511794190118,-1.0947019302360144,-1.0735972781410497
COLUMBIA,36021,2012,61618,148,-0.2849394970356303,1.268007185574212,-1.102721263207696,0.5891137876665925,-0.26763832228229895,-0.6258765929076828,1.270583906496794
COLUMBIA,36021,2013,62550,123,-0.417342777353377,0.1485375504669413,-0.28135913615051644,0.48445993111248525,-0.26786988368967934,-0.49192649652815945,1.4866651069654913
COLUMBIA,36021,2015,62243,129,-0.6159476978299985,-0.4717356403129009,-1.4384305658559473,-0.07996215743233702,-0.2671197285574669,-0.29100135195887483,1.035549754730095
COLUMBIA,36021,2016,62122,198,-1.1124599990215516,0.9741727753257692,-1.8829048923752933,-0.9164711755876903,-0.26757972158662185,-0.2742575899114344,0.7654453679167603
COLUMBIA,36021,2017,61509,336,-0.8555647429202086,0.5347233394341772,-0.6341710802750916,-1.256411359281707,-0.268478183692728,-0.03984492124726844,0.11623813696280794
COLUMBIA,36021,2018,60989,358,-1.1173309502003415,0.1660648942483808,-0.8921411026474477,-1.464936722019865,-0.2697257076897086,-0.19053877967423227,-0.3995478027703207
COLUMBIA,36021,2019,60604,122,-1.1173309502003415,-0.04017350872859215,-0.630377404695612,-1.378293548242157,-0.26836711369023974,-0.5756453067653616,-0.6324661244645218
COLUMBIA,36021,2020,59916,3,-0.41167039242890624,0.38727975533874914,-1.4899794792227352,-1.6510501997423201,-0.2678823387409297,-0.5421577826704808,-0.7538085383166314
COLUMBIA,36021,2021,59461,113,0.09420355882939938,0.5113535486019571,-1.347382319683208,-1.701174828890899,-0.2662595502452555,-0.709595403144885,-0.834076620061522
COLUMBIA,36021,2022,59534,624,0.31087526439423396,0.5886686045676651,-1.6470827872577902,-0.1454624369973743,-0.26658097815878457,-0.6091328308602425,-0.8575016743169042
CORTLAND,36023,2012,47996,153,0.11227034391761256,0.5139291741145151,0.5766570612663584,1.3740177118223955,-0.2754362311875195,-0.02310115919982801,0.9310277343316988
CORTLAND,36023,2013,49363,79,0.14537116399704947,-0.5759259574445786,1.4106207208063395,1.0077292138830212,-0.2750156221840593,0.44572417812850346,0.9001589914075993
CORTLAND,36023,2015,48976,100,0.7742867455063497,-1.2737089522498808,0.5494560877053324,0.7484748407419912,-0.2744551769233791,0.17782398536945662,0.3696925134358732
CORTLAND,36023,2016,49024,254,-0.9138550785449305,0.11613750606026985,0.11950345690885766,-0.018762879271646736,-0.2757384851585147,-0.19053877967423227,0.1501324642902415
CORTLAND,36023,2017,48494,593,-0.6010812589110015,-0.22187362988572984,1.9246639300659627,-0.31394317888098977,-0.27587178411610763,0.06061765103737412,-0.31598685343773925
CORTLAND,36023,2018,48070,676,0.3611823111313766,-0.7029018186001151,0.945895312517223,-0.42171437032565956,-0.27561830352762456,0.24479903355921834,-1.0117109030851046
CORTLAND,36023,2019,47786,923,0.3611823111313766,-0.929588786254818,2.1390066717510035,-0.314208036861157,-0.2759459055574681,0.07736141308481455,-1.2021701270382599
CORTLAND,36023,2020,47823,24,-0.514535930863192,-0.5514387590656374,1.4172907532867625,-0.7288209344721308,-0.2761538493676662,-0.2072825417216727,-1.3132612783152195
CORTLAND,36023,2021,47581,398,0.6254290740077705,-0.3525497094347698,1.0995392218839972,-0.8278278991650627,-0.2759453928280856,-0.05658868329470886,-1.2651339045678618
CORTLAND,36023,2022,47173,1264,0.7080851053474768,-0.3365803527604513,1.1128170933261476,0.772226572454307,-0.2758414049001934,-0.6593641170025637,-1.3302557128284132
DELAWARE,36025,2012,45514,93,-0.9800567187038044,0.25248443120937547,0.2517379676708794,1.1647099987141813,-0.27515430480016867,0.2113115094643375,1.3940588781931924
DELAWARE,36025,2013,47559,65,-1.1124599990215516,-0.8713590585485725,1.1469601827601066,1.1123830704371276,-0.27478997852830217,1.1824497082158818,1.4866651069654913
DELAWARE,36025,2015,46722,121,-1.1455608191009885,-1.5496672289749083,0.36546275987476445,0.8032792083690931,-0.2743806282075332,1.584299997354451,1.1743079676100612
DELAWARE,36025,2016,46581,261,-0.8807542584654937,-0.034173825637345966,-0.6040082377580691,0.004378008810734164,-0.27444819098554224,0.4959554642708247,1.1092525857974078
DELAWARE,36025,2017,46053,313,-0.11763889596978193,-0.503479605601786,1.5187405093914013,-0.221961575251607,-0.27370691248076473,1.2494247564056433,0.35328617169162374
DELAWARE,36025,2018,45523,373,0.0065603394711128945,-0.916151156986384,1.0293562029216885,-0.5106042897247212,-0.27426247613044885,1.500581187117249,-0.37404426653450457
DELAWARE,36025,2019,45001,543,0.0065603394711128945,-1.068833788320275,1.7956789188797846,-0.43503025493357717,-0.27277756911122386,1.7349938557814149,-0.6037518345840667
DELAWARE,36025,2020,44527,37,0.1431021226410959,-0.6974831879589829,0.8052338588357943,-0.8643805766495073,-0.2733832627399114,1.0987308979786796,-0.5755679160101622
DELAWARE,36025,2021,44135,289,0.8633790591862381,-0.5642410607139178,0.8282913326787984,-0.9215214096491865,-0.2712392100538712,-0.09007620738958971,-0.8154789186045877
DELAWARE,36025,2022,43938,781,1.1714965864595925,-0.5523614185526047,0.8832996447138738,0.3792213525310393,-0.26996855982536655,-0.15705125557935143,-0.8507420400782592
DUTCHESS,36027,2012,293562,619,-1.5096698399747943,1.5253789771170998,-1.2444010994593724,0.7460945724977532,-0.14706701706144257,-1.4965522193745844,0.8075527626353004
DUTCHESS,36027,2013,297999,380,-1.244863279339299,0.42878028976472815,-0.5564007055445093,0.48445993111248525,-0.14533025309677913,-1.362602122995061,0.7458152767871012
DUTCHESS,36027,2015,296916,678,-0.9800567187038044,-0.16773361406338824,-1.7495120647782898,0.14913547436563065,-0.1471820073073347,-1.1449332163783357,0.6234957962233352
DUTCHESS,36027,2016,296579,970,-0.7814517982271829,1.2590854797107385,-2.0831457273037084,-0.5992323651746843,-0.1477740601980748,-1.1281894543308952,0.27918667110398715
