latitude,longitude,flu_season,mean_temp_C,mean_humidity_percent,days_observed,mean_temp_F
42.2869511,-74.1494949,2015,0.044444444,70.40740741,243,32.08
42.2869511,-74.1494949,2016,3.193032787,68.25,244,37.74745902
42.2869511,-74.1494949,2017,2.346090535,73.08230453,243,36.22296296
42.2869511,-74.1494949,2018,1.672427984,73.26748971,243,35.01037037
42.2869511,-74.1494949,2019,1.088065844,75.34567901,243,33.95851852
42.2869511,-74.1494949,2020,2.02295082,72.68442623,244,35.64131148
42.2869511,-74.1494949,2021,2.358436214,72.57613169,243,36.24518519
42.2869511,-74.1494949,2022,2.37037037,72.79012346,243,36.26666667
42.2869511,-74.1494949,2023,3.151440329,72.30452675,243,37.67259259
42.2869511,-74.1494949,2024,3.531967213,74.95491803,244,38.35754098
42.2869511,-74.1494949,2025,1.940329218,74.20987654,243,35.49259259
42.2869511,-74.1494949,2026,-2.060645161,75.2516129,155,28.29083871
42.3042159,-79.4075949,2010,2.990123457,76.96707819,243,37.38222222
42.3042159,-79.4075949,2011,1.687242798,78.9382716,243,35.03703704
42.3042159,-79.4075949,2012,5.168442623,75.71311475,244,41.30319672
42.3042159,-79.4075949,2013,2.644855967,76.80658436,243,36.76074074
42.3042159,-79.4075949,2014,0.80617284,74.87242798,243,33.45111111
42.3042159,-79.4075949,2015,1.095061728,76.47325103,243,33.97111111
42.3042159,-79.4075949,2016,4.276639344,74.67622951,244,39.69795082
42.3042159,-79.4075949,2017,4.861316872,75.50205761,243,40.75037037
42.3042159,-79.4075949,2018,3.357613169,75.0617284,243,38.0437037
42.3042159,-79.4075949,2019,2.99218107,77.03292181,243,37.38592593
42.3042159,-79.4075949,2020,3.943032787,75.46311475,244,39.09745902
42.3042159,-79.4075949,2021,4.223045267,73.7654321,243,39.60148148
42.3042159,-79.4075949,2022,4.26090535,75.25102881,243,39.66962963
42.3042159,-79.4075949,2023,4.444032922,73.81893004,243,39.99925926
42.3042159,-79.4075949,2024,5.663934426,76.18032787,244,42.19508197
42.3042159,-79.4075949,2025,3.874485597,76.83950617,243,38.97407407
42.3042159,-79.4075949,2026,0.078064516,78.29032258,155,32.14051613
42.419776,-76.9386038,2010,3.567078189,74.01646091,243,38.42074074
42.419776,-76.9386038,2011,2.059670782,76.09876543,243,35.70740741
42.419776,-76.9386038,2012,5.45,72.10655738,244,41.81
42.419776,-76.9386038,2013,3.149794239,73.08230453,243,37.66962963
42.419776,-76.9386038,2014,1.367489712,71.42386831,243,34.46148148
42.419776,-76.9386038,2015,1.664609053,71.65020576,243,34.9962963
42.419776,-76.9386038,2016,4.492213115,71.04098361,244,40.08598361
42.419776,-76.9386038,2017,4.394238683,74.24279835,243,39.90962963
42.419776,-76.9386038,2018,3.256790123,72.44444444,243,37.86222222
42.419776,-76.9386038,2019,2.911522634,74.79012346,243,37.24074074
42.419776,-76.9386038,2020,3.648770492,74.22540984,244,38.56778689
42.419776,-76.9386038,2021,4.02962963,73.20164609,243,39.25333333
42.419776,-76.9386038,2022,4.155967078,73.0781893,243,39.48074074
42.419776,-76.9386038,2023,4.683950617,72.19341564,243,40.43111111
42.419776,-76.9386038,2024,5.44057377,75.1147541,244,41.79303279
42.419776,-76.9386038,2025,3.62962963,75.04115226,243,38.53333333
42.419776,-76.9386038,2026,-0.395483871,76.43225806,155,31.28812903
42.4532811,-76.4737116,2010,4.209876543,75.81481481,243,39.57777778
42.4532811,-76.4737116,2011,2.808641975,77.48971193,243,37.05555556
42.4532811,-76.4737116,2012,6.025409836,73.07786885,244,42.8457377
42.4532811,-76.4737116,2013,3.801646091,74.84773663,243,38.84296296
42.4532811,-76.4737116,2014,1.994650206,73.25102881,243,35.59037037
42.4532811,-76.4737116,2015,2.211934156,73.13168724,243,35.98148148
42.4532811,-76.4737116,2016,5.081557377,72.30327869,244,41.14680328
42.4532811,-76.4737116,2017,4.783950617,75.26337449,243,40.61111111
42.4532811,-76.4737116,2018,3.756790123,73.58436214,243,38.76222222
42.4532811,-76.4737116,2019,3.441152263,75.53909465,243,38.19407407
42.4532811,-76.4737116,2020,4.120901639,74.69262295,244,39.41762295
42.4532811,-76.4737116,2021,4.497119342,73.79012346,243,40.09481481
42.4532811,-76.4737116,2022,4.606995885,73.89711934,243,40.29259259
42.4532811,-76.4737116,2023,5.145679012,73.3909465,243,41.26222222
42.4532811,-76.4737116,2024,5.833196721,75.54918033,244,42.4997541
42.4532811,-76.4737116,2025,4.029218107,75.37037037,243,39.25259259
42.4532811,-76.4737116,2026,0.103225806,76.84516129,155,32.18580645
42.489732,-75.6049051,2010,2.86872428,75.04115226,243,37.1637037
42.489732,-75.6049051,2011,1.418930041,76.44032922,243,34.55407407
42.489732,-75.6049051,2012,4.531557377,72.81557377,244,40.15680328
42.489732,-75.6049051,2013,2.227572016,74.61728395,243,36.00962963
42.489732,-75.6049051,2014,0.531687243,72.98765432,243,32.95703704
42.489732,-75.6049051,2015,0.799176955,72.46090535,243,33.43851852
42.489732,-75.6049051,2016,3.820491803,71.22131148,244,38.87688525
42.489732,-75.6049051,2017,3.114814815,75.8600823,243,37.60666667
42.489732,-75.6049051,2018,2.218930041,74.30864198,243,35.99407407
42.489732,-75.6049051,2019,1.879012346,76.26748971,243,35.38222222
42.489732,-75.6049051,2020,2.611065574,74.67213115,244,36.69991803
42.489732,-75.6049051,2021,3.018106996,73.96296296,243,37.43259259
42.489732,-75.6049051,2022,3.068312757,74.09876543,243,37.52296296
42.489732,-75.6049051,2023,3.856378601,72.12345679,243,38.94148148
42.489732,-75.6049051,2024,4.422540984,75.20901639,244,39.96057377
42.489732,-75.6049051,2025,2.495473251,76.32098765,243,36.49185185
42.489732,-75.6049051,2026,-1.461935484,77.78709677,155,29.36851613
42.5882713,-73.9740136,2010,3.85473251,72.96707819,243,38.93851852
42.5882713,-73.9740136,2011,2.394238683,73.85596708,243,36.30962963
42.5882713,-73.9740136,2012,5.534016393,70.66393443,244,41.96122951
42.5882713,-73.9740136,2013,3.239917695,71.90123457,243,37.83185185
42.5882713,-73.9740136,2014,1.581481481,70.43209877,243,34.84666667
42.5882713,-73.9740136,2015,1.872016461,70,243,35.36962963
42.5882713,-73.9740136,2016,4.9,68.39754098,244,40.82
42.5882713,-73.9740136,2017,4.027572016,71.48148148,243,39.24962963
42.5882713,-73.9740136,2018,3.095061728,71.2962963,243,37.57111111
42.5882713,-73.9740136,2019,2.501646091,72.45679012,243,36.50296296
42.5882713,-73.9740136,2020,3.622131148,69.84016393,244,38.51983607
42.5882713,-73.9740136,2021,3.941152263,70.20987654,243,39.09407407
42.5882713,-73.9740136,2022,3.910288066,70.35390947,243,39.03851852
42.5882713,-73.9740136,2023,4.780658436,69.46090535,243,40.60518519
42.5882713,-73.9740136,2024,4.99795082,72.6352459,244,40.99631148
42.5882713,-73.9740136,2025,3.426748971,71.93415638,243,38.16814815
42.5882713,-73.9740136,2026,-0.74,73.12258065,155,30.668
42.591294,-74.4381718,2010,1.858847737,74.49382716,243,35.34592593
42.591294,-74.4381718,2011,0.572016461,74.9382716,243,33.02962963
42.591294,-74.4381718,2012,3.829918033,71.02868852,244,38.89385246
42.591294,-74.4381718,2013,1.434156379,72.92592593,243,34.58148148
42.591294,-74.4381718,2014,-0.146090535,71.14814815,243,31.73703704
42.591294,-74.4381718,2015,0.061728395,70.79835391,243,32.11111111
42.591294,-74.4381718,2016,3.112295082,69.03688525,244,37.60213115
42.591294,-74.4381718,2017,2.340740741,73.25514403,243,36.21333333
42.591294,-74.4381718,2018,1.597119342,72.32098765,243,34.87481481
42.591294,-74.4381718,2019,1.064197531,74.41975309,243,33.91555556
42.591294,-74.4381718,2020,1.865163934,72.45491803,244,35.35729508
42.591294,-74.4381718,2021,2.250617284,72.3127572,243,36.05111111
42.591294,-74.4381718,2022,2.344444444,72,243,36.22
42.591294,-74.4381718,2023,3.143209877,70.79835391,243,37.65777778
42.591294,-74.4381718,2024,3.579918033,73.82377049,244,38.44385246
42.591294,-74.4381718,2025,1.836213992,73.93004115,243,35.30518519
42.591294,-74.4381718,2026,-2.166451613,74.98709677,155,28.1003871
42.5938237,-76.0762647,2010,3.190946502,75.88477366,243,37.7437037
42.5938237,-76.0762647,2011,1.703292181,77.46090535,243,35.06592593
42.5938237,-76.0762647,2012,4.877459016,73.65983607,244,40.77942623
42.5938237,-76.0762647,2013,2.574485597,75.4691358,243,36.63407407
42.5938237,-76.0762647,2014,0.828806584,73.58847737,243,33.49185185
42.5938237,-76.0762647,2015,1.1,73.60082305,243,33.98
42.5938237,-76.0762647,2016,4.036885246,72.66803279,244,39.26639344
42.5938237,-76.0762647,2017,3.322633745,76.58436214,243,37.98074074
42.5938237,-76.0762647,2018,2.30617284,74.46090535,243,36.15111111
42.5938237,-76.0762647,2019,1.827160494,77.04938272,243,35.28888889
42.5938237,-76.0762647,2020,2.626229508,75.48360656,244,36.72721311
42.5938237,-76.0762647,2021,3.046502058,74.79423868,243,37.4837037
42.5938237,-76.0762647,2022,3.080246914,74.82304527,243,37.54444444
42.5938237,-76.0762647,2023,3.791769547,73.06995885,243,38.82518519
42.5938237,-76.0762647,2024,4.491803279,76.17213115,244,40.0852459
42.5938237,-76.0762647,2025,2.583539095,77.27983539,243,36.65037037
42.5938237,-76.0762647,2026,-1.423870968,78.97419355,155,29.43703226
42.6297762,-75.028841,2010,2.290123457,75.50205761,243,36.12222222
42.6297762,-75.028841,2011,0.963374486,76.25102881,243,33.73407407
42.6297762,-75.028841,2012,4.172131148,72.44262295,244,39.50983607
42.6297762,-75.028841,2013,1.814403292,74.38271605,243,35.26592593
42.6297762,-75.028841,2014,0.157201646,72.77777778,243,32.28296296
42.6297762,-75.028841,2015,0.346090535,72.38683128,243,32.62296296
42.6297762,-75.028841,2016,3.421721311,70.82786885,244,38.15909836
42.6297762,-75.028841,2017,2.82962963,75.12757202,243,37.09333333
42.6297762,-75.028841,2018,2.104938272,73.97942387,243,35.78888889
42.6297762,-75.028841,2019,1.725514403,75.78600823,243,35.10592593
42.6297762,-75.028841,2020,2.515163934,73.82377049,244,36.52729508
42.6297762,-75.028841,2021,2.83909465,73.74485597,243,37.11037037
42.6297762,-75.028841,2022,2.934156379,73.48559671,243,37.28148148
42.6297762,-75.028841,2023,3.788065844,71.95473251,243,38.81851852
42.6297762,-75.028841,2024,4.350819672,74.70081967,244,39.83147541
42.6297762,-75.028841,2025,2.352674897,76.29218107,243,36.23481481
42.6297762,-75.028841,2026,-1.673548387,77.57419355,155,28.9876129
42.6431,-77.1485,2010,4.199176955,74.5473251,243,39.55851852
42.6431,-77.1485,2011,2.710699588,76.16460905,243,36.87925926
42.6431,-77.1485,2012,6.131967213,72.42622951,244,43.03754098
42.6431,-77.1485,2013,3.803292181,73.52263374,243,38.84592593
42.6431,-77.1485,2014,2.062139918,71.46502058,243,35.71185185
42.6431,-77.1485,2015,2.281481481,72.0617284,243,36.10666667
42.6431,-77.1485,2016,5.10942623,71.47131148,244,41.19696721
42.6431,-77.1485,2017,4.845679012,73.28395062,243,40.72222222
42.6431,-77.1485,2018,3.502057613,71.23868313,243,38.3037037
42.6431,-77.1485,2019,2.960082305,73.87242798,243,37.32814815
42.6431,-77.1485,2020,3.85942623,73.4057377,244,38.94696721
42.6431,-77.1485,2021,4.353497942,71.13168724,243,39.8362963
42.6431,-77.1485,2022,4.41563786,71.99588477,243,39.94814815
42.6431,-77.1485,2023,4.891358025,70.65432099,243,40.80444444
42.6431,-77.1485,2024,5.747131148,73.37704918,244,42.34483607
42.6431,-77.1485,2025,3.828395062,74.24691358,243,38.89111111
42.6431,-77.1485,2026,-0.168387097,75.42580645,155,31.69690323
42.7013627,-78.2285667,2010,2.493004115,75.08230453,243,36.48740741
42.7013627,-78.2285667,2011,1.085596708,76.83539095,243,33.95407407
42.7013627,-78.2285667,2012,4.540163934,73.18852459,244,40.17229508
42.7013627,-78.2285667,2013,2.097942387,74.3127572,243,35.7762963
42.7013627,-78.2285667,2014,0.375720165,72.13168724,243,32.6762963
42.7013627,-78.2285667,2015,0.627160494,73.69547325,243,33.12888889
42.7013627,-78.2285667,2016,3.584836066,72.14344262,244,38.45270492
42.7013627,-78.2285667,2017,3.604115226,75.35390947,243,38.48740741
42.7013627,-78.2285667,2018,2.25308642,74.09053498,243,36.05555556
42.7013627,-78.2285667,2019,1.719341564,76.99176955,243,35.09481481
42.7013627,-78.2285667,2020,2.700819672,75.76639344,244,36.86147541
42.7013627,-78.2285667,2021,3.178600823,73.74485597,243,37.72148148
42.7013627,-78.2285667,2022,3.158436214,74.80246914,243,37.68518519
42.7013627,-78.2285667,2023,3.713168724,72.8436214,243,38.6837037
42.7013627,-78.2285667,2024,4.653688525,75.91803279,244,40.37663934
42.7013627,-78.2285667,2025,2.681481481,77.89711934,243,36.82666667
42.7013627,-78.2285667,2026,-1.36,79.68387097,155,29.552
42.7104206,-73.5138454,2010,3.14691358,72.52263374,243,37.66444444
42.7104206,-73.5138454,2011,1.556790123,74.13168724,243,34.80222222
42.7104206,-73.5138454,2012,4.848360656,70.11885246,244,40.72704918
42.7104206,-73.5138454,2013,2.548559671,71.48971193,243,36.58740741
42.7104206,-73.5138454,2014,0.942798354,69.74485597,243,33.69703704
42.7104206,-73.5138454,2015,1.102057613,69.51851852,243,33.9837037
42.7104206,-73.5138454,2016,4.146721311,68.61065574,244,39.46409836
42.7104206,-73.5138454,2017,3.329218107,72.44032922,243,37.99259259
42.7104206,-73.5138454,2018,2.603703704,72.80246914,243,36.68666667
42.7104206,-73.5138454,2019,1.981893004,73.68312757,243,35.56740741
42.7104206,-73.5138454,2020,3.031557377,71.19262295,244,37.45680328
42.7104206,-73.5138454,2021,3.424691358,71.23045267,243,38.16444444
42.7104206,-73.5138454,2022,3.419341564,71.40329218,243,38.15481481
42.7104206,-73.5138454,2023,4.414403292,70.13168724,243,39.94592593
42.7104206,-73.5138454,2024,4.549590164,73.04098361,244,40.1892623
42.7104206,-73.5138454,2025,2.862962963,73.32098765,243,37.15333333
42.7104206,-73.5138454,2026,-1.386451613,74.3483871,155,29.5043871
42.7274845,-77.7697795,2010,3.232098765,74.44444444,243,37.81777778
42.7274845,-77.7697795,2011,1.790534979,76.09053498,243,35.22296296
42.7274845,-77.7697795,2012,5.40942623,72.27459016,244,41.73696721
42.7274845,-77.7697795,2013,3.00781893,73.15226337,243,37.41407407
42.7274845,-77.7697795,2014,1.205349794,70.81069959,243,34.16962963
42.7274845,-77.7697795,2015,1.399176955,72.55555556,243,34.51851852
42.7274845,-77.7697795,2016,4.291393443,71.40983607,244,39.7245082
42.7274845,-77.7697795,2017,4.899176955,71.85185185,243,40.81851852
42.7274845,-77.7697795,2018,3.855967078,69.56790123,243,38.94074074
42.7274845,-77.7697795,2019,3.432098765,71.58024691,243,38.17777778
42.7274845,-77.7697795,2020,4.335655738,71.05737705,244,39.80418033
42.7274845,-77.7697795,2021,4.808641975,69.16872428,243,40.65555556
42.7274845,-77.7697795,2022,4.811934156,70.05761317,243,40.66148148
42.7274845,-77.7697795,2023,5.269547325,68.83950617,243,41.48518519
42.7274845,-77.7697795,2024,6.203688525,71.81557377,244,43.16663934
42.7274845,-77.7697795,2025,4.182716049,74.09465021,243,39.52888889
42.7274845,-77.7697795,2026,0.039354839,75.51612903,155,32.07083871
42.752759,-78.7781922,2010,4.071604938,74.59670782,243,39.32888889
42.752759,-78.7781922,2011,2.749794239,75.94650206,243,36.94962963
42.752759,-78.7781922,2012,6.260655738,72.70081967,244,43.26918033
42.752759,-78.7781922,2013,3.959259259,73.00411523,243,39.12666667
42.752759,-78.7781922,2014,1.937860082,72.38271605,243,35.48814815
42.752759,-78.7781922,2015,2.279012346,73.29218107,243,36.10222222
42.752759,-78.7781922,2016,5.354508197,70.82377049,244,41.63811475
42.752759,-78.7781922,2017,5.537860082,72.99588477,243,41.96814815
42.752759,-78.7781922,2018,4.097942387,72.63786008,243,39.3762963
42.752759,-78.7781922,2019,3.641975309,73.79423868,243,38.55555556
42.752759,-78.7781922,2020,4.749180328,72.63114754,244,40.54852459
42.752759,-78.7781922,2021,5.040329218,71.74897119,243,41.07259259
42.752759,-78.7781922,2022,5.104526749,72.61316872,243,41.18814815
42.752759,-78.7781922,2023,5.286419753,72.28395062,243,41.51555556
42.752759,-78.7781922,2024,6.516393443,74.29098361,244,43.7295082
42.752759,-78.7781922,2025,4.63909465,75.5473251,243,40.35037037
42.752759,-78.7781922,2026,1.001290323,76.01290323,155,33.80232258
42.7652,-76.8721,2010,4.354320988,75.26748971,243,39.83777778
42.7652,-76.8721,2011,2.925514403,76.61728395,243,37.26592593
42.7652,-76.8721,2012,6.212295082,72.98360656,244,43.18213115
42.7652,-76.8721,2013,4.025102881,74,243,39.24518519
42.7652,-76.8721,2014,2.212757202,72.28395062,243,35.98296296
42.7652,-76.8721,2015,2.456378601,72.43621399,243,36.42148148
42.7652,-76.8721,2016,5.173770492,72.28688525,244,41.31278689
42.7652,-76.8721,2017,5.38436214,73.41975309,243,41.69185185
42.7652,-76.8721,2018,4.516049383,71.06584362,243,40.12888889
42.7652,-76.8721,2019,4.009053498,72.67489712,243,39.2162963
42.7652,-76.8721,2020,4.955737705,71.88934426,244,40.92032787
42.7652,-76.8721,2021,5.380246914,70.29218107,243,41.68444444
42.7652,-76.8721,2022,5.393415638,71.76131687,243,41.70814815
42.7652,-76.8721,2023,5.84526749,70.76954733,243,42.52148148
42.7652,-76.8721,2024,6.631147541,74.26229508,244,43.93606557
42.7652,-76.8721,2025,4.78436214,73.98765432,243,40.61185185
42.7652,-76.8721,2026,0.856774194,75.6,155,33.54219355
42.8175421,-74.0435834,2010,3.523045267,71.99176955,243,38.34148148
42.8175421,-74.0435834,2011,1.951851852,73.09876543,243,35.51333333
42.8175421,-74.0435834,2012,5.091393443,70.51229508,244,41.1645082
42.8175421,-74.0435834,2013,2.851028807,71.05349794,243,37.13185185
42.8175421,-74.0435834,2014,1.159670782,69.46090535,243,34.08740741
42.8175421,-74.0435834,2015,1.460082305,68.87242798,243,34.62814815
42.8175421,-74.0435834,2016,4.405327869,67.97540984,244,39.92959016
42.8175421,-74.0435834,2017,3.936625514,71.49382716,243,39.08592593
42.8175421,-74.0435834,2018,3.208641975,71.30864198,243,37.77555556
42.8175421,-74.0435834,2019,2.565432099,72.50617284,243,36.61777778
42.8175421,-74.0435834,2020,3.689344262,70.20901639,244,38.64081967
42.8175421,-74.0435834,2021,3.996707819,70.62139918,243,39.19407407
42.8175421,-74.0435834,2022,3.989300412,70.69547325,243,39.18074074
42.8175421,-74.0435834,2023,4.878600823,69.2962963,243,40.78148148
42.8175421,-74.0435834,2024,5.140163934,72.50819672,244,41.25229508
42.8175421,-74.0435834,2025,3.420987654,73.20576132,243,38.15777778
42.8175421,-74.0435834,2026,-0.841290323,74.41290323,155,30.48567742
42.8566949,-77.3032768,2010,3.855144033,73.48148148,243,38.93925926
42.8566949,-77.3032768,2011,2.311934156,75.18518519,243,36.16148148
42.8566949,-77.3032768,2012,5.750409836,71.58606557,244,42.3507377
42.8566949,-77.3032768,2013,3.46090535,72.47736626,243,38.22962963
42.8566949,-77.3032768,2014,1.652263374,70.20987654,243,34.97407407
42.8566949,-77.3032768,2015,1.925102881,71.12345679,243,35.46518519
42.8566949,-77.3032768,2016,4.693852459,70.33606557,244,40.44893443
42.8566949,-77.3032768,2017,4.781069959,73.20987654,243,40.60592593
42.8566949,-77.3032768,2018,3.673662551,71.83127572,243,38.61259259
42.8566949,-77.3032768,2019,2.980658436,74.58436214,243,37.36518519
42.8566949,-77.3032768,2020,4.009016393,73.78278689,244,39.21622951
42.8566949,-77.3032768,2021,4.542386831,71.32510288,243,40.1762963
42.8566949,-77.3032768,2022,4.510699588,72.78600823,243,40.11925926
42.8566949,-77.3032768,2023,4.988888889,71.47736626,243,40.98
42.8566949,-77.3032768,2024,5.982377049,73.3442623,244,42.76827869
42.8566949,-77.3032768,2025,4.025925926,74.73251029,243,39.24666667
42.8566949,-77.3032768,2026,0.020645161,76.6,155,32.03716129
42.9008912,-74.4353575,2010,4.112345679,74.09465021,243,39.40222222
42.9008912,-74.4353575,2011,2.624691358,74.92592593,243,36.72444444
42.9008912,-74.4353575,2012,5.83852459,71.94672131,244,42.50934426
42.9008912,-74.4353575,2013,3.504526749,72.88477366,243,38.30814815
42.9008912,-74.4353575,2014,1.838683128,71.30864198,243,35.30962963
42.9008912,-74.4353575,2015,2.109876543,70.74897119,243,35.79777778
42.9008912,-74.4353575,2016,5.020081967,69.95081967,244,41.03614754
42.9008912,-74.4353575,2017,3.88436214,73.67489712,243,38.99185185
42.9008912,-74.4353575,2018,2.592592593,73.67078189,243,36.66666667
42.9008912,-74.4353575,2019,2.039917695,74.59259259,243,35.67185185
42.9008912,-74.4353575,2020,3.092213115,73.04918033,244,37.56598361
42.9008912,-74.4353575,2021,3.325514403,73.55555556,243,37.98592593
42.9008912,-74.4353575,2022,3.412757202,73.08641975,243,38.14296296
42.9008912,-74.4353575,2023,4.299588477,71.85596708,243,39.73925926
42.9008912,-74.4353575,2024,4.76352459,74.54098361,244,40.57434426
42.9008912,-74.4353575,2025,2.763374486,76.27983539,243,36.97407407
42.9008912,-74.4353575,2026,-1.583870968,77.51612903,155,29.14903226
42.9100255,-75.6635749,2010,3.270781893,76.31687243,243,37.88740741
42.9100255,-75.6635749,2011,1.832510288,77.5473251,243,35.29851852
42.9100255,-75.6635749,2012,5.001229508,73.69672131,244,41.00221311
42.9100255,-75.6635749,2013,2.649382716,75.91769547,243,36.76888889
42.9100255,-75.6635749,2014,1.00617284,73.81069959,243,33.81111111
42.9100255,-75.6635749,2015,1.200411523,73.71193416,243,34.16074074
42.9100255,-75.6635749,2016,4.114754098,72.90983607,244,39.40655738
42.9100255,-75.6635749,2017,3.263786008,76.34979424,243,37.87481481
42.9100255,-75.6635749,2018,2.133333333,74.33333333,243,35.84
42.9100255,-75.6635749,2019,1.526748971,77.09465021,243,34.74814815
42.9100255,-75.6635749,2020,2.416803279,75.34836066,244,36.3502459
42.9100255,-75.6635749,2021,2.88436214,74.16872428,243,37.19185185
42.9100255,-75.6635749,2022,2.93127572,74.63374486,243,37.2762963
42.9100255,-75.6635749,2023,3.651440329,72.82304527,243,38.57259259
42.9100255,-75.6635749,2024,4.34795082,76.31967213,244,39.82631148
42.9100255,-75.6635749,2025,2.356378601,77.97119342,243,36.24148148
42.9100255,-75.6635749,2026,-1.660645161,79.92903226,155,29.01083871
43.0009096,-78.1927784,2010,3.887654321,74.12757202,243,38.99777778
43.0009096,-78.1927784,2011,2.536625514,74.85596708,243,36.56592593
43.0009096,-78.1927784,2012,6.030327869,71.63934426,244,42.85459016
43.0009096,-78.1927784,2013,3.762962963,72.02057613,243,38.77333333
43.0009096,-78.1927784,2014,1.841975309,70.38271605,243,35.31555556
43.0009096,-78.1927784,2015,2.155144033,71.46090535,243,35.87925926
43.0009096,-78.1927784,2016,4.996311475,69.96311475,244,40.99336066
43.0009096,-78.1927784,2017,5.007407407,72.59670782,243,41.01333333
43.0009096,-78.1927784,2018,3.548148148,71.77366255,243,38.38666667
43.0009096,-78.1927784,2019,2.947736626,74.12345679,243,37.30592593
43.0009096,-78.1927784,2020,3.998360656,72.98360656,244,39.19704918
43.0009096,-78.1927784,2021,4.573662551,70.76131687,243,40.23259259
43.0009096,-78.1927784,2022,4.506995885,72.16460905,243,40.11259259
43.0009096,-78.1927784,2023,4.803703704,71.64609053,243,40.64666667
43.0009096,-78.1927784,2024,6.013114754,73.71311475,244,42.82360656
43.0009096,-78.1927784,2025,3.991769547,75.09876543,243,39.18518519
43.0009096,-78.1927784,2026,-0.003870968,77.02580645,155,31.99303226
43.0065299,-76.1961167,2010,3.706584362,75.75720165,243,38.67185185
43.0065299,-76.1961167,2011,2.288477366,76.76131687,243,36.11925926
43.0065299,-76.1961167,2012,5.538934426,73.16393443,244,41.97008197
43.0065299,-76.1961167,2013,3.208641975,75.02469136,243,37.77555556
43.0065299,-76.1961167,2014,1.441563786,73.1563786,243,34.59481481
43.0065299,-76.1961167,2015,1.703292181,72.80658436,243,35.06592593
43.0065299,-76.1961167,2016,4.506557377,72.56967213,244,40.11180328
43.0065299,-76.1961167,2017,4.490123457,73.81893004,243,40.08222222
43.0065299,-76.1961167,2018,3.622633745,71.65020576,243,38.52074074
43.0065299,-76.1961167,2019,2.943621399,74.03703704,243,37.29851852
43.0065299,-76.1961167,2020,3.890163934,72.39344262,244,39.00229508
43.0065299,-76.1961167,2021,4.376954733,71.18518519,243,39.87851852
43.0065299,-76.1961167,2022,4.448971193,71.92592593,243,40.00814815
43.0065299,-76.1961167,2023,5.016049383,70.26748971,243,41.02888889
43.0065299,-76.1961167,2024,5.824590164,74.06557377,244,42.4842623
43.0065299,-76.1961167,2025,3.913580247,74.6255144,243,39.04444444
43.0065299,-76.1961167,2026,-0.107741935,76.42580645,155,31.80606452
43.0085456,-76.5745866,2010,4.24691358,74.7654321,243,39.64444444
43.0085456,-76.5745866,2011,2.78436214,75.97530864,243,37.01185185
43.0085456,-76.5745866,2012,6.097540984,72.55737705,244,42.97557377
43.0085456,-76.5745866,2013,3.858024691,73.69547325,243,38.94444444
43.0085456,-76.5745866,2014,2,71.97530864,243,35.6
43.0085456,-76.5745866,2015,2.299588477,71.72427984,243,36.13925926
43.0085456,-76.5745866,2016,4.999180328,71.85655738,244,40.99852459
43.0085456,-76.5745866,2017,5.140740741,72.96296296,243,41.25333333
43.0085456,-76.5745866,2018,4.086831276,71.66666667,243,39.3562963
43.0085456,-76.5745866,2019,3.415226337,73.61728395,243,38.14740741
43.0085456,-76.5745866,2020,4.445491803,72.09016393,244,40.00188525
43.0085456,-76.5745866,2021,4.923045267,70.75720165,243,40.86148148
43.0085456,-76.5745866,2022,4.903292181,72.24279835,243,40.82592593
43.0085456,-76.5745866,2023,5.450617284,70.52263374,243,41.81111111
43.0085456,-76.5745866,2024,6.260655738,73.87704918,244,43.26918033
43.0085456,-76.5745866,2025,4.395473251,74.14814815,243,39.91185185
43.0085456,-76.5745866,2026,0.369677419,76.30322581,155,32.66541935
43.1061353,-73.8553872,2010,4.049382716,72.66255144,243,39.28888889
43.1061353,-73.8553872,2011,2.358436214,73.89711934,243,36.24518519
43.1061353,-73.8553872,2012,5.479918033,71.68032787,244,41.86385246
43.1061353,-73.8553872,2013,3.318930041,71.76131687,243,37.97407407
43.1061353,-73.8553872,2014,1.438271605,71.218107,243,34.58888889
43.1061353,-73.8553872,2015,1.781069959,69.83539095,243,35.20592593
43.1061353,-73.8553872,2016,4.774590164,69.17213115,244,40.5942623
43.1061353,-73.8553872,2017,3.851440329,73.39917695,243,38.93259259
43.1061353,-73.8553872,2018,2.913580247,72.8600823,243,37.24444444
43.1061353,-73.8553872,2019,2.142798354,74.10288066,243,35.85703704
43.1061353,-73.8553872,2020,3.366393443,71.95081967,244,38.0595082
43.1061353,-73.8553872,2021,3.745679012,72.35802469,243,38.74222222
43.1061353,-73.8553872,2022,3.732098765,72.37860082,243,38.71777778
43.1061353,-73.8553872,2023,4.694238683,71.26337449,243,40.44962963
43.1061353,-73.8553872,2024,5.022540984,73.80327869,244,41.04057377
43.1061353,-73.8553872,2025,3.295884774,73.1399177,243,37.93259259
43.1061353,-73.8553872,2026,-0.923225806,73.71612903,155,30.33819355
43.1156093,-74.4236782,2010,2.436213992,75.34156379,243,36.38518519
43.1156093,-74.4236782,2011,0.813580247,76.48148148,243,33.46444444
43.1156093,-74.4236782,2012,3.938934426,73.87295082,244,39.09008197
43.1156093,-74.4236782,2013,1.634979424,75.0781893,243,34.94296296
43.1156093,-74.4236782,2014,-0.114814815,73.74074074,243,31.79333333
43.1156093,-74.4236782,2015,0.217283951,72.69958848,243,32.39111111
